
cat hubspot_deals_properties.csv
name,label,type,fieldType,groupName
hs_time_in_151053982,Time in 'Requested Quote (AR - Payment Due)',number,calculation_read_time,deal_activity
hs_time_in_151053983,Time in 'Requested Cancellation (AR - Payment Due)',number,calculation_read_time,deal_activity
hs_time_in_152722295,Time in 'Oppurtunity won  (Outbound Channel Partner (General))',number,calculation_read_time,deal_activity
hs_time_in_152722296,Time in 'Lost (Outbound Channel Partner (General))',number,calculation_read_time,deal_activity
hs_time_in_152726424,Time in 'Prospecting (Outbound Channel Partner (General))',number,calculation_read_time,deal_activity
hs_time_in_152726425,Time in 'Lead qualification (Outbound Channel Partner (General))',number,calculation_read_time,deal_activity
hs_time_in_152726426,Time in 'Demo or meeting (Outbound Channel Partner (General))',number,calculation_read_time,deal_activity
hs_time_in_152726427,Time in 'Proposal (Outbound Channel Partner (General))',number,calculation_read_time,deal_activity
hs_time_in_152726428,Time in 'Negotiation or Commitment (Outbound Channel Partner (General))',number,calculation_read_time,deal_activity
hs_time_in_152726429,Time in 'Signed the Agreement (Outbound Channel Partner (General))',number,calculation_read_time,deal_activity
hs_time_in_152726430,Time in 'Postponed project (Outbound Channel Partner (General))',number,calculation_read_time,deal_activity
hs_time_in_152985697,Time in 'Just Signed Up (Inbound Sales Pipeline (Partners))',number,calculation_read_time,deal_activity
hs_time_in_152985698,Time in 'Active Testing (Inbound Sales Pipeline (Partners))',number,calculation_read_time,deal_activity
hs_time_in_152985699,Time in 'No Response After Signup (Inbound Sales Pipeline (Partners))',number,calculation_read_time,deal_activity
hs_time_in_152985700,Time in 'Quote/Proposal Sent (Inbound Sales Pipeline (Partners))',number,calculation_read_time,deal_activity
hs_time_in_152985701,Time in 'Decision-Making (Inbound Sales Pipeline (Partners))',number,calculation_read_time,deal_activity
hs_time_in_152985702,Time in 'Finalized - Awaiting For Approval (Inbound Sales Pipeline (Partners))',number,calculation_read_time,deal_activity
hs_time_in_152985703,Time in 'Closed Won (Inbound Sales Pipeline (Partners))',number,calculation_read_time,deal_activity
hs_time_in_152997499,Time in 'Demo (Inbound Sales Pipeline (Partners))',number,calculation_read_time,deal_activity
hs_time_in_152997500,Time in 'PostPoned the Project (Inbound Sales Pipeline (Partners))',number,calculation_read_time,deal_activity
hs_time_in_152997501,Time in 'DND-No emails/calls (Inbound Sales Pipeline (Partners))',number,calculation_read_time,deal_activity
hs_time_in_15384688,Time in 'Quote/Proposal Sent (Inbound Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_15384689,Time in 'Decision-Maker Bought-In (Inbound Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_15384690,Time in 'Lost-Pricing Negotiation (Inbound Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_15384691,Time in 'Technical issues/Poor Support-LOST (Inbound Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_15384769,Time in 'Just Signed Up (Inbound Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_163653652,Time in 'Just Signed Up (Inbound Channel Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_163653653,Time in 'Active Testing (Inbound Channel Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_163653654,Time in 'No Response After Signup (Inbound Channel Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_163653655,Time in 'Quote/Proposal Sent (Inbound Channel Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_163653656,Time in 'Decision-Making (Inbound Channel Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_163653657,Time in 'Finalized - Awaiting For Approval (Inbound Channel Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_163653658,Time in 'Closed Won (Inbound Channel Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_163712111,Time in 'Demo Portal (Inbound Channel Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_163712112,Time in 'PostPoned the Project (Inbound Channel Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_163712113,Time in 'DND-No emails/calls (Inbound Channel Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_1684837,Time in '60 Days to renew (Annual Renewals)',number,calculation_read_time,deal_activity
hs_time_in_1684838,Time in 'Cx requested sales negotiation (Annual Renewals)',number,calculation_read_time,deal_activity
hs_time_in_1684840,Time in 'Requested Quote (Annual Renewals)',number,calculation_read_time,deal_activity
hs_time_in_1684841,Time in 'Contacted- Agreed to renew (Annual Renewals)',number,calculation_read_time,deal_activity
hs_time_in_1684842,Time in 'Renewed- Payment received (Annual Renewals)',number,calculation_read_time,deal_activity
hs_time_in_1684843,Time in 'Requested Cancellation (Annual Renewals)',number,calculation_read_time,deal_activity
hs_time_in_1684845,Time in 'Customer success- Deal assigned (Customer Success)',number,calculation_read_time,deal_activity
hs_time_in_1684848,Time in 'All Set -Maintenance Mode  (Customer Success)',number,calculation_read_time,deal_activity
hs_time_in_1684849,Time in 'Facing Issue  (Customer Success)',number,calculation_read_time,deal_activity
hs_time_in_1684850,Time in 'Not Satisfied Pricing  (Customer Success)',number,calculation_read_time,deal_activity
hs_time_in_1684851,Time in 'Testimonial Ready - Text case study (Customer Success)',number,calculation_read_time,deal_activity
hs_time_in_1684894,Time in 'Nearing Renewal (within 90 Days) - Closed Won (Customer Success)',number,calculation_read_time,deal_activity
hs_time_in_1684905,Time in 'No response (Annual Renewals)',number,calculation_read_time,deal_activity
hs_time_in_1684906,Time in 'Not able to Reach - Expired Accounts -Renewal (Annual Renewals)',number,calculation_read_time,deal_activity
hs_time_in_1684908,Time in 'Received the PO/Proof of Payment (AR - Payment Due)',number,calculation_read_time,deal_activity
hs_time_in_1684909,Time in 'Renewed- Pending Payment (AR - Payment Due)',number,calculation_read_time,deal_activity
hs_time_in_1684910,Time in 'Partial Payment received (AR - Payment Due)',number,calculation_read_time,deal_activity
hs_time_in_1684911,Time in 'Claim Forms or Doc Requested - AR (AR - Payment Due)',number,calculation_read_time,deal_activity
hs_time_in_1684912,Time in 'Payment received (AR - Payment Due)',number,calculation_read_time,deal_activity
hs_time_in_1684914,Time in '30+ Days Due -Not Able to Reach - AR (AR - Payment Due)',number,calculation_read_time,deal_activity
hs_time_in_1684962,Time in 'Within 30 Days Due -Not Able to Reach - AR (AR - Payment Due)',number,calculation_read_time,deal_activity
hs_time_in_1684963,Time in '60+ Days Due -Not Able to Reach - AR (AR - Payment Due)',number,calculation_read_time,deal_activity
hs_time_in_1684964,Time in 'Disabled Login - 70+ Days Due - AR (AR - Payment Due)',number,calculation_read_time,deal_activity
hs_time_in_1684965,Time in 'Moved to Purging Queue - 90+ Days Due - AR (AR - Payment Due)',number,calculation_read_time,deal_activity
hs_time_in_1684966,Time in 'Payment Failure Purged - Churn Out - AR (AR - Payment Due)',number,calculation_read_time,deal_activity
hs_time_in_16897244,Time in 'Didn't Renew- Churn (Annual Renewals)',number,calculation_read_time,deal_activity
hs_time_in_1694494,Time in 'Partner Onboarded (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1694495,Time in 'Brough first customer (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1694496,Time in 'Sales Training scheduled (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1694497,Time in 'Product  Training Scheduled (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1694498,Time in 'Product  Training Done (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1694499,Time in 'Met the quaterly target (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1694500,Time in 'Inactive Partner for 3 months (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1694513,Time in 'No response after signing agreement (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1694514,Time in 'Inactive Partner for 6 months (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1694515,Time in 'Inactive Partner for 1 year (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1694516,Time in 'Very Active (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1694517,Time in 'Cancelled Agreement (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_17252436,Time in 'Agreement under renewal (Reseller PipeLine)',number,calculation_read_time,deal_activity
hs_time_in_17252437,Time in 'Lost to competitor (Reseller PipeLine)',number,calculation_read_time,deal_activity
hs_time_in_1809184,Time in 'No response after sign up (Reseller PipeLine)',number,calculation_read_time,deal_activity
hs_time_in_1809185,Time in 'Validate the details (Reseller PipeLine)',number,calculation_read_time,deal_activity
hs_time_in_1809186,Time in 'Waiting for signing authority details (Reseller PipeLine)',number,calculation_read_time,deal_activity
hs_time_in_1809187,Time in 'Requires Ammendments (Reseller PipeLine)',number,calculation_read_time,deal_activity
hs_time_in_1809188,Time in 'No response after sending agreement (Reseller PipeLine)',number,calculation_read_time,deal_activity
hs_time_in_1809189,Time in 'Agreement voided due to delay (Reseller PipeLine)',number,calculation_read_time,deal_activity
hs_time_in_1809190,Time in 'Do not qualify (Reseller PipeLine)',number,calculation_read_time,deal_activity
hs_time_in_1809191,Time in 'Failed negotiation (Reseller PipeLine)',number,calculation_read_time,deal_activity
hs_time_in_1809192,Time in 'Postponed project (Reseller PipeLine)',number,calculation_read_time,deal_activity
hs_time_in_1809193,Time in 'Failed after no response (Reseller PipeLine)',number,calculation_read_time,deal_activity
hs_time_in_1809226,Time in 'Sales Training Completed (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1809227,Time in 'Product Training Completed (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1809228,Time in 'Target Met for Silver (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1809229,Time in 'Target Met for Gold (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1809230,Time in 'Target met for Platinum (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1809231,Time in 'Inactive for 3 months (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1809232,Time in 'Inactive for 6 months (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1809233,Time in 'Inactive for 1 year (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1809234,Time in 'Pending requests / need approval (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1809235,Time in 'Need Priority handling (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1809236,Time in 'Terminated agreement due to violation of terms (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1809237,Time in 'Did not renew agreement (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1809238,Time in 'Target missed- terminated agreement (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1809239,Time in 'Requested for termination of agreement (Partner Retention)',number,calculation_read_time,deal_activity
hs_time_in_1848318,Time in 'Not Satisfied - Due to Past Issues - Closed Won (Customer Success)',number,calculation_read_time,deal_activity
hs_time_in_1848319,Time in 'Inactive Accounts - Closed Won (Customer Success)',number,calculation_read_time,deal_activity
hs_time_in_1848320,Time in 'Churn - Closed Won (Customer Success)',number,calculation_read_time,deal_activity
hs_time_in_1848331,Time in 'Removed the Policy Configuration  (AR - Payment Due)',number,calculation_read_time,deal_activity
hs_time_in_1926737,Time in 'Account Freeze (Inbound Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_1926787,Time in 'Lead signed as Reseller (Inbound Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_2302074,Time in 'Portal already active on another request (Inbound Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_2503423,Time in 'Demo Portal (Inbound Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_261969041,Time in 'Demo Created  (Hexnode Pre-Sales Demo)',number,calculation_read_time,deal_activity
hs_time_in_262010510,Time in '3 days (Hexnode Pre-Sales Demo)',number,calculation_read_time,deal_activity
hs_time_in_262010511,Time in '6 days  (Hexnode Pre-Sales Demo)',number,calculation_read_time,deal_activity
hs_time_in_262010512,Time in '12 days  (Hexnode Pre-Sales Demo)',number,calculation_read_time,deal_activity
hs_time_in_2849359,Time in 'Do Not Qualify- invalid domain (Inbound Sales Pipeline)',number,calculation_read_time,deal_activity
hs_time_in_2d4ac1e9_f2ca_4550_9819_edead19f8de3_575290732,Time in 'Agreement in Revew - Legal team (Reseller PipeLine)',number,calculation_read_time,deal_activity
